mail,shop_id,score,review_text,date_added
Terry7712@hotmail.com,7,10,Хорошо! Это хороший магазин.,2013-5-24
Amy7445@gmail.com,15,0,,2018-4-24
Claude4078@hotmail.com,18,0,,2011-5-18
David8380@hotmail.com,18,5,,2012-5-14
Janice2033@gmail.com,2,0,Просто средний магазин.,2020-7-22
Tonya2968@hotmail.com,14,8,Плохо! Мне не понравился магазин.,2011-9-25
Patrick3517@hotmail.com,0,4,Это ну такое.,2016-5-14
Lillie9752@hotmail.com,6,4,,2011-3-1
Peggy3612@hotmail.com,3,6,ФУ. Не куплю в этом магазине больше ничего.,2015-4-16
Karon9732@hotmail.com,7,2,,2019-3-6
Donn9064@hotmail.com,12,10,На самом деле хороший магазин!,2012-9-24
Roger7698@hotmail.com,11,3,"На самом деле прекрасный магазин, мне все понраивлос!",2016-4-22
Mary1349@hotmail.com,1,3,Плохо! Мне не понравился магазин.,2018-7-6
Leonard9253@hotmail.com,1,1,,2022-12-10
Robert1139@gmail.com,8,0,,2013-2-2
Albert7311@gmail.com,10,3,,2016-1-5
Wanda7761@gmail.com,16,1,Это ну такое.,2010-3-19
Stephen3247@gmail.com,21,9,,2012-6-1
Shane9472@hotmail.com,18,4,,2023-7-26
Lynn6983@hotmail.com,11,6,,2018-6-8
Jackie6852@gmail.com,2,9,,2018-10-3
Toby5324@gmail.com,19,8,,2023-12-9
Kristen1952@gmail.com,9,1,Прекрасный магазин.,2020-2-21
Robert5176@gmail.com,12,3,,2015-5-8
Myrna3160@gmail.com,9,10,,2012-11-15
Mitchell3570@gmail.com,16,4,,2013-9-7
Arthur8753@gmail.com,18,1,,2017-11-13
Linda9130@gmail.com,18,6,,2021-6-4
Warren9683@hotmail.com,9,7,Это ну такое.,2015-3-14
Lewis1388@gmail.com,14,2,,2015-9-14
Chad1161@hotmail.com,8,1,,2018-11-23
Shannon7839@gmail.com,1,5,"На самом деле прекрасный магазин, мне все понраивлос!",2013-8-8
Shirley7897@gmail.com,17,1,,2010-12-4
Phillip3041@hotmail.com,7,4,Средненько! Это средний по сервису магазин.,2023-1-25
Cornelius3882@hotmail.com,13,3,Хорошо! Это хороший магазин.,2021-2-2
George6228@hotmail.com,16,7,,2010-9-3
Mae7070@hotmail.com,18,1,Плохо! Мне не понравился магазин.,2014-2-14
Kelly3926@gmail.com,21,5,,2017-3-18
Merideth8858@gmail.com,3,4,,2021-2-23
David4058@gmail.com,13,6,Хороший магазин.,2018-10-9
Shakira9020@hotmail.com,6,0,,2012-4-12
Son6641@gmail.com,8,7,,2017-4-2
Renee7182@gmail.com,18,6,Это ну такое.,2013-3-1
Sandra2426@gmail.com,17,1,Ну неплохо.,2019-8-19
Andrew2582@gmail.com,17,1,,2023-6-17
Inez1195@gmail.com,12,0,Отлично! Это невероятно хороший магазин.,2019-7-17
Brandon4933@hotmail.com,11,10,Средненько! Это средний по сервису магазин.,2020-3-15
Rachel7873@gmail.com,16,2,,2013-2-7
Isabel9468@gmail.com,17,10,Отлично! Это невероятно хороший магазин.,2021-1-12
Wilbur9564@hotmail.com,17,8,,2013-3-28
Barbara4187@hotmail.com,22,5,,2012-8-19
Leonard2961@gmail.com,8,0,,2011-8-6
Jacob5839@hotmail.com,0,8,,2023-4-22
Kelly2571@gmail.com,7,3,,2012-10-1
Robert9216@hotmail.com,16,7,Это ну такое.,2015-12-23
Kevin9098@hotmail.com,21,9,,2010-4-22
Lois6314@gmail.com,21,6,Это ну такое.,2021-4-10
Marjorie1512@hotmail.com,16,2,,2019-7-20
David5646@hotmail.com,19,4,Просто средний магазин.,2013-8-7
Grace9093@gmail.com,14,10,,2014-10-23
Clifford5557@gmail.com,17,4,Это ну такое.,2021-12-25
James5691@hotmail.com,2,3,,2018-7-1
David4913@hotmail.com,6,6,Плохо! Мне не понравился магазин.,2015-12-25
Michael3966@gmail.com,4,3,На самом деле хороший магазин!,2016-10-15
Ruth3811@gmail.com,17,9,Хороший магазин.,2010-10-26
Lucinda1888@gmail.com,9,1,,2019-2-25
Patti1571@gmail.com,20,3,Просто средний магазин.,2020-9-13
Celia9558@hotmail.com,15,2,,2021-8-18
Amanda5385@hotmail.com,22,10,Просто средний магазин.,2015-7-12
Demetra3147@gmail.com,7,8,,2023-1-8
Wallace8477@hotmail.com,11,3,Просто средний магазин.,2013-2-28
Joyce4998@hotmail.com,3,9,Средненько! Это средний по сервису магазин.,2015-7-19
Jasmine6088@gmail.com,18,5,Это ну такое.,2010-10-26
Katherine9471@hotmail.com,10,0,ФУ. Не куплю в этом магазине больше ничего.,2012-6-12
Ruth9253@gmail.com,18,0,ФУ. Не куплю в этом магазине больше ничего.,2014-9-18
Mark9740@gmail.com,14,8,,2021-2-4
Gary8425@hotmail.com,12,4,Отлично! Это невероятно хороший магазин.,2022-9-5
Jennifer6933@gmail.com,19,1,,2020-8-23
Angela7527@gmail.com,4,7,Это ну такое.,2023-1-13
Sandra9672@gmail.com,21,5,На самом деле хороший магазин!,2016-8-2
Kelly3536@hotmail.com,13,7,ФУ. Не куплю в этом магазине больше ничего.,2020-1-9
Jamie8951@gmail.com,6,10,,2014-10-15
Mary1768@hotmail.com,1,5,,2015-5-21
Jimmy3222@hotmail.com,12,4,,2015-1-26
Thomas5430@gmail.com,5,3,,2018-4-2
Donald8929@hotmail.com,13,0,Прекрасный магазин.,2021-7-16
Betty3940@hotmail.com,0,8,,2022-5-5
James5050@hotmail.com,11,8,Просто средний магазин.,2014-12-21
Joe4748@hotmail.com,21,7,ФУ. Не куплю в этом магазине больше ничего.,2011-9-13
Katheleen9769@hotmail.com,14,4,Это ну такое.,2022-11-24
Edmund2967@hotmail.com,10,9,ФУ. Не куплю в этом магазине больше ничего.,2020-9-4
Tinisha4161@gmail.com,7,0,,2011-2-12
Stacie1289@gmail.com,20,3,ФУ. Не куплю в этом магазине больше ничего.,2013-6-17
Steven9028@hotmail.com,3,2,,2017-6-16
Ezra4625@hotmail.com,18,1,,2020-2-3
Guy5962@hotmail.com,15,2,Хорошо! Это хороший магазин.,2017-12-23
John3772@hotmail.com,2,4,Это ну такое.,2023-6-4
Patricia5395@gmail.com,0,4,,2012-4-10
Barbara8347@gmail.com,19,6,Плохо! Мне не понравился магазин.,2012-3-7
Pamela7092@hotmail.com,16,1,Это ну такое.,2013-12-28
Steven7116@gmail.com,17,10,Хороший магазин.,2022-8-8
Tamara4091@hotmail.com,16,10,,2020-5-28
Dana1773@gmail.com,2,7,,2014-1-11
Ann8127@gmail.com,18,3,,2022-10-11
Serena1274@hotmail.com,14,5,,2022-3-24
Marguerita7941@hotmail.com,20,8,Ну неплохо.,2016-12-26
Jamie2817@hotmail.com,16,6,,2023-4-6
Nathan8622@hotmail.com,21,7,Ну неплохо.,2018-3-16
Don1636@hotmail.com,21,1,,2014-12-22
Kenneth5968@gmail.com,3,6,Плохо! Мне не понравился магазин.,2010-5-24
Donald4010@gmail.com,5,1,,2010-8-3
Alvera1679@gmail.com,7,5,Просто средний магазин.,2015-9-8
Todd8011@gmail.com,18,6,,2018-11-2
Angela6257@hotmail.com,4,4,Хорошо! Это хороший магазин.,2010-6-17
Lorraine3346@gmail.com,0,3,,2017-12-19
Mira4142@hotmail.com,1,2,,2021-5-9
Trang8886@hotmail.com,7,0,Хорошо! Это хороший магазин.,2019-2-19
Doris1424@gmail.com,21,9,,2019-12-11
Rebecca8536@gmail.com,16,10,ФУ. Не куплю в этом магазине больше ничего.,2020-10-27
Edwin7048@hotmail.com,21,1,ФУ. Не куплю в этом магазине больше ничего.,2021-4-4
Dianna9715@gmail.com,4,9,ФУ. Не куплю в этом магазине больше ничего.,2013-11-2
Ronald1982@hotmail.com,14,5,,2022-4-18
Elouise8238@hotmail.com,7,1,Прекрасный магазин.,2012-2-15
Sharon5513@gmail.com,0,3,,2014-6-22
Maurine5973@hotmail.com,16,3,,2023-10-24
Vanessa1993@hotmail.com,10,6,Просто средний магазин.,2016-4-3
Rachel6948@hotmail.com,17,1,На самом деле хороший магазин!,2019-2-2
Lesli2147@hotmail.com,9,9,,2011-5-27
Mary7896@hotmail.com,16,8,,2021-9-27
Sue5476@hotmail.com,8,1,,2017-5-13
Taunya3890@hotmail.com,10,6,,2019-9-17
Charles3049@hotmail.com,4,5,,2023-5-23
Evelyn8038@hotmail.com,16,3,,2015-1-22
Willena2114@gmail.com,10,8,,2020-4-7
David4913@hotmail.com,4,9,ФУ. Не куплю в этом магазине больше ничего.,2012-7-1
Victor2443@hotmail.com,20,5,Это ну такое.,2023-8-8
Samuel1879@hotmail.com,10,1,Прекрасный магазин.,2017-9-4
William3993@gmail.com,22,10,ФУ. Не куплю в этом магазине больше ничего.,2011-2-26
Marcus7991@gmail.com,8,4,Средненько! Это средний по сервису магазин.,2020-7-12
Ileana3017@gmail.com,9,3,,2011-7-20
Merideth1351@gmail.com,10,7,Хороший магазин.,2012-5-6
Amber7210@hotmail.com,18,10,Ну неплохо.,2022-2-26
Kelly3653@hotmail.com,20,5,,2022-10-20
Karen3052@hotmail.com,10,9,"На самом деле прекрасный магазин, мне все понраивлос!",2020-10-1
Cynthia3921@hotmail.com,11,5,,2010-11-2
Debra4934@hotmail.com,15,0,,2023-4-15
David8366@gmail.com,6,7,,2021-12-26
Andrea5657@hotmail.com,5,0,,2023-1-17
Sylvia4410@hotmail.com,15,7,,2011-6-5
Patrick6573@gmail.com,7,5,,2017-8-14
Anthony9130@hotmail.com,19,2,,2020-12-1
Jacklyn4412@hotmail.com,10,3,Это ну такое.,2021-12-19
Ruth5793@hotmail.com,11,8,Прекрасный магазин.,2012-11-15
Danny4730@gmail.com,18,3,,2017-1-26
Justin9361@hotmail.com,8,9,Ну неплохо.,2020-9-5
Cristopher3962@gmail.com,13,0,,2015-9-25
Elizabeth7217@hotmail.com,18,6,ФУ. Не куплю в этом магазине больше ничего.,2022-4-1
Jayne4935@gmail.com,7,2,,2012-6-20
David9753@hotmail.com,0,3,Плохо! Мне не понравился магазин.,2013-9-17
Mary6289@gmail.com,20,9,,2020-7-16
Scott1449@hotmail.com,11,4,Прекрасный магазин.,2023-1-15
Meghan4434@gmail.com,17,6,Отлично! Это невероятно хороший магазин.,2011-4-8
Theresa5611@gmail.com,20,3,,2012-4-6
Jannie8255@hotmail.com,13,9,Прекрасный магазин.,2016-10-13
Nathan5654@gmail.com,17,0,Хорошо! Это хороший магазин.,2022-11-14
Kenneth5667@hotmail.com,14,5,,2023-4-10
Robert8566@hotmail.com,12,8,,2017-6-19
John8171@gmail.com,8,8,Просто средний магазин.,2015-12-8
Michael7732@hotmail.com,5,5,Это ну такое.,2020-7-19
Christina1463@gmail.com,9,5,На самом деле хороший магазин!,2017-1-11
Mary8185@hotmail.com,21,1,Просто средний магазин.,2010-9-28
Jerry1075@gmail.com,17,0,,2010-3-19
Mario6394@gmail.com,13,8,,2015-10-21
Kevin5356@hotmail.com,7,10,"На самом деле прекрасный магазин, мне все понраивлос!",2012-1-27
Anne9072@gmail.com,4,5,ФУ. Не куплю в этом магазине больше ничего.,2023-3-21
Kirk1878@hotmail.com,6,8,,2020-4-1
Steven2253@gmail.com,2,8,,2015-12-7
Paul2423@gmail.com,9,7,Плохо! Мне не понравился магазин.,2021-2-27
Matthew2161@gmail.com,11,2,,2012-11-19
Elena2078@hotmail.com,0,3,Плохо! Мне не понравился магазин.,2010-7-21
Holly5245@hotmail.com,20,9,ФУ. Не куплю в этом магазине больше ничего.,2012-4-5
Judy1087@hotmail.com,20,5,ФУ. Не куплю в этом магазине больше ничего.,2023-9-7
Cathryn2392@hotmail.com,16,4,,2020-12-17
Anna3241@gmail.com,16,2,,2016-10-12
Scott6427@hotmail.com,20,5,,2018-12-3
Tiffany8946@gmail.com,10,4,,2017-4-27
Michael7470@gmail.com,3,9,,2010-3-13
Robert3468@gmail.com,20,1,Хорошо! Это хороший магазин.,2015-8-23
Andrew4223@hotmail.com,20,4,,2017-3-1
Charlotte3759@gmail.com,14,1,Это ну такое.,2013-2-24
Helen2496@gmail.com,1,6,,2016-2-17
Alfonso8781@gmail.com,1,6,,2011-3-13
Mark6464@gmail.com,1,9,"На самом деле прекрасный магазин, мне все понраивлос!",2023-3-6
Carolyn5130@gmail.com,7,7,Отлично! Это невероятно хороший магазин.,2020-2-18
Merry3516@hotmail.com,18,8,,2017-11-15
Elliot3785@hotmail.com,13,4,Это ну такое.,2021-8-2
Chester9870@hotmail.com,6,3,ФУ. Не куплю в этом магазине больше ничего.,2015-11-20
Clyde1920@gmail.com,8,5,,2021-4-7
Jennifer3097@gmail.com,0,8,,2013-1-9
Jack5078@hotmail.com,21,5,,2016-11-20
Ava9635@hotmail.com,7,2,Хорошо! Это хороший магазин.,2022-3-13
Jerry4350@hotmail.com,17,10,ФУ. Не куплю в этом магазине больше ничего.,2014-4-1
Stephanie9146@gmail.com,13,1,Хорошо! Это хороший магазин.,2014-5-18
Lawrence2068@hotmail.com,20,10,ФУ. Не куплю в этом магазине больше ничего.,2011-2-19
Thomas2049@hotmail.com,13,8,,2020-1-24
Melissa8360@hotmail.com,4,3,Прекрасный магазин.,2015-1-13
Al3365@gmail.com,11,9,Прекрасный магазин.,2020-9-12
Brittney2697@hotmail.com,5,8,,2015-7-17
Darlene9914@hotmail.com,7,4,,2021-2-14
Charles5624@hotmail.com,21,2,,2022-4-12
Nicholas4069@gmail.com,15,1,"На самом деле прекрасный магазин, мне все понраивлос!",2017-5-18
Tyrone5420@gmail.com,12,8,,2019-8-12
Marlene6034@gmail.com,22,10,,2020-10-19
Walter4138@hotmail.com,10,4,Плохо! Мне не понравился магазин.,2019-3-20
Randy4367@gmail.com,10,5,,2010-10-20
Laurie9753@hotmail.com,9,8,,2020-11-26
George1575@hotmail.com,9,5,,2011-6-13
William2663@hotmail.com,11,5,Ну неплохо.,2020-11-14
Suzanne6213@gmail.com,8,3,,2014-11-18
Misty1477@gmail.com,8,3,,2018-10-19
Lucille9157@gmail.com,0,9,Средненько! Это средний по сервису магазин.,2022-4-15
Delinda6887@hotmail.com,5,7,,2021-8-19
Shalonda6367@hotmail.com,0,4,ФУ. Не куплю в этом магазине больше ничего.,2022-12-28
Mary3745@gmail.com,10,5,Хороший магазин.,2015-6-21
Jerry6624@gmail.com,15,5,,2016-1-4
John3524@hotmail.com,21,1,,2020-11-9
Lee7846@hotmail.com,18,1,,2010-1-12
Felix6847@hotmail.com,9,9,,2019-8-19
Rebecca8420@gmail.com,13,4,Это ну такое.,2011-9-26
Rita8531@gmail.com,11,10,Хороший магазин.,2016-2-25
Cheryl9763@gmail.com,16,8,,2018-9-11
Shelly7717@hotmail.com,19,4,,2014-10-17
Lance7046@hotmail.com,12,2,,2021-6-23
Carlos7123@gmail.com,6,0,Это ну такое.,2016-9-23
Mattie5921@hotmail.com,21,4,Прекрасный магазин.,2022-11-21
Frank2426@gmail.com,9,2,Плохо! Мне не понравился магазин.,2010-5-8
Joseph3647@hotmail.com,2,2,Это ну такое.,2018-9-14
Marcus1233@hotmail.com,17,3,,2017-9-1
Anne2364@gmail.com,22,4,ФУ. Не куплю в этом магазине больше ничего.,2023-1-27
Tina2168@gmail.com,22,4,Это ну такое.,2021-9-9
Sherman4746@hotmail.com,7,3,,2014-8-1
Justin5033@gmail.com,4,4,Это ну такое.,2019-2-5
Joseph4016@hotmail.com,19,3,Это ну такое.,2018-2-28
Mary5525@gmail.com,17,1,,2013-10-7
Susan4284@gmail.com,1,0,Отлично! Это невероятно хороший магазин.,2019-8-5
Maynard4831@hotmail.com,12,6,,2019-4-15
Sonja6728@hotmail.com,18,6,Ну неплохо.,2010-9-28
Melvin1377@hotmail.com,17,7,Средненько! Это средний по сервису магазин.,2022-8-6
James6813@hotmail.com,20,2,Просто средний магазин.,2023-4-21
Charles9566@gmail.com,21,7,,2018-4-22
Eleanor9951@hotmail.com,18,5,,2020-4-24
Wendy8188@gmail.com,8,6,На самом деле хороший магазин!,2017-12-8
Anthony7276@hotmail.com,9,6,,2010-11-3
Mildred9259@hotmail.com,22,4,,2018-4-9
Christine1182@gmail.com,8,7,,2017-3-22
David6982@gmail.com,19,5,Это ну такое.,2016-8-10
Albert1925@gmail.com,13,6,Ну неплохо.,2014-8-13
Steve8345@gmail.com,21,5,Средненько! Это средний по сервису магазин.,2020-2-22
William3415@hotmail.com,14,8,Это ну такое.,2015-12-15
Robert9438@hotmail.com,16,7,,2012-12-27
Amanda5237@gmail.com,5,3,На самом деле хороший магазин!,2016-6-12
Esther5923@hotmail.com,2,5,,2016-11-13
Steven1953@hotmail.com,8,2,,2013-3-23
Dawn2748@hotmail.com,6,7,,2012-7-19
Joe7345@hotmail.com,17,10,Просто средний магазин.,2016-11-8
Gayle6140@hotmail.com,3,8,ФУ. Не куплю в этом магазине больше ничего.,2022-9-17
Richard7648@gmail.com,4,4,ФУ. Не куплю в этом магазине больше ничего.,2017-6-22
Jerome2522@gmail.com,22,10,Хороший магазин.,2016-5-22
